siren,siret,adresse,postcode,city,latitude,longitude,result_label,result_score,result_score_next,result_type,result_id,result_housenumber,result_name,result_street,result_postcode,result_city,result_context,result_citycode,result_oldcitycode,result_oldcity,result_district,result_status
5520259,552025900010, CHS DU BOIS,80100,ABBEVILLE,50.108202,1.837494,Chaussée du Bois 80100 Abbeville,0.4644785858585858,0.3117984271284271,street,80001_0210,,Chaussée du Bois,Chaussée du Bois,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
5520309,552030900013, RUE MARECHAL FOCH,80100,ABBEVILLE,50.105224,1.834639,13 Rue du Maréchal Foch 80100 Abbeville,0.6286772727272727,,housenumber,80001_1260_00013,13,13 Rue du Maréchal Foch,Rue du Maréchal Foch,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
5520325,552032500019,12 RUE HENRI BARBUSSE,80570,DARGNIES,50.04138,1.530142,12 Rue Henri Barbusse 80570 Dargnies,0.6135154545454545,,housenumber,80235_0320_00012,12,12 Rue Henri Barbusse,Rue Henri Barbusse,80570,Dargnies,"80, Somme, Hauts-de-France",80235,,,,ok
5520325,552032500027,36 AV JUNOT,75018,PARIS 18,48.889129,2.336537,36 Avenue Junot 75018 Paris,0.4422397326203208,,housenumber,75118_5122_00036,36,36 Avenue Junot,Avenue Junot,75018,Paris,"75, Paris, Île-de-France",75118,,,Paris 18e Arrondissement,ok
5520408,552040800047,52 RUE DE LA BIENFAISANCE,75008,PARIS 8,48.876636,2.313605,52 Rue de la Bienfaisance 75008 Paris,0.6156595377503852,,housenumber,75108_0960_00052,52,52 Rue de la Bienfaisance,Rue de la Bienfaisance,75008,Paris,"75, Paris, Île-de-France",75108,,,Paris 8e Arrondissement,ok
5520408,552040800054,17 RUE DE LA BAUME,75008,PARIS 8,48.87471,2.312665,17 Rue de la Baume 75008 Paris,0.565603916083916,,housenumber,75108_5190_00017,17,17 Rue de la Baume,Rue de la Baume,75008,Paris,"75, Paris, Île-de-France",75108,,,Paris 8e Arrondissement,ok
5520416,552041600016,60 QUAI DE LA POINTE,80100,ABBEVILLE,50.111301,1.824883,60 Quai de la Pointe 80100 Abbeville,0.6252936363636363,,housenumber,80001_1600_00060,60,60 Quai de la Pointe,Quai de la Pointe,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
5520424,552042400010, RUE JOSSE VAN ROBAIS,80100,ABBEVILLE,50.107696,1.836722,10 Rue Josse Van Robais 80100 Abbeville,0.6734894805194804,,housenumber,80001_1060_00010,10,10 Rue Josse Van Robais,Rue Josse Van Robais,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
5520432,552043200013,58 RUE GRANDE,80220,GAMACHES,50.024543,1.565542,Grande Rue 80220 Buigny-lès-Gamaches,0.408657873651772,0.3878738002980625,street,80148_0060,,Grande Rue,Grande Rue,80220,Buigny-lès-Gamaches,"80, Somme, Hauts-de-France",80148,,,,ok
5520440,552044000016,2 RUE SAINT GILLES,80100,ABBEVILLE,50.103621,1.837287,2 Rue Saint Gilles 80100 Abbeville,0.6161073737373737,0.38507033189033185,housenumber,80001_1900_00002,2,2 Rue Saint Gilles,Rue Saint Gilles,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
5520465,552046500039, RUE DE L HOMMELET,59100,ROUBAIX,50.697491,3.182091,Rue de l'Hommelet 59100 Roubaix,0.6023984491978609,,street,59512_2640,,Rue de l'Hommelet,Rue de l'Hommelet,59100,Roubaix,"59, Nord, Hauts-de-France",59512,,,,ok
5520507,552050700012, MOU SAINT JEAN,80120,RUE,49.115703,-0.169268,Rue Jean Moulin 14370 Moult-Chicheboville,0.25758686653771756,0.24431771260997068,street,14456_0049,,Rue Jean Moulin,Rue Jean Moulin,14370,Moult-Chicheboville,"14, Calvados, Normandie",14456,14456,Moult,,ok
5540034,554003400013, PL GENERAL DE GAULLE,4000,DIGNE-LES-BAINS,44.092977,6.236329,place du général de gaulle 04000 Digne-les-Bains,0.5457201298701299,,street,04070_0745,,place du général de gaulle,place du général de gaulle,04000,Digne-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04070,,,,ok
5540083,554008300010, RUE 4 COINS,4500,RIEZ,43.817637,6.094108,Rue des 4 Coins 04500 Riez,0.4061630174081237,,street,04166_0170,,Rue des 4 Coins,Rue des 4 Coins,04500,Riez,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04166,,,,ok
5540091,554009100013, AV DE LA LIBERATION,4200,SISTERON,44.189879,5.946665,13 Avenue de la Libération 04200 Sisteron,0.5518454545454545,,housenumber,04209_0820_00013,13,13 Avenue de la Libération,Avenue de la Libération,04200,Sisteron,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04209,,,,ok
5540125,554012500019, PL JEAN JAURES,4160,CHATEAU-ARNOUX-SAINT-AUBAN,44.092662,6.009174,Place Jean Jaurès 04160 Château-Arnoux-Saint-Auban,0.5798774747474746,,street,04049_0450,,Place Jean Jaurès,Place Jean Jaurès,04160,Château-Arnoux-Saint-Auban,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04049,,,,ok
5540273,554027300025,7 PL BERAUD,4330,BARREME,43.95392,6.369319,7 Place Francois Beraud 04330 Barrême,0.3553565485362095,0.20013060606060604,housenumber,04022_ti5ybf_00007,7,7 Place Francois Beraud,Place Francois Beraud,04330,Barrême,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04022,,,,ok
5540307,554030700013, HAM LE SAUZE,4400,ENCHASTRAYES,44.373008,6.681964,Avenue du Sauze 04400 Enchastrayes,0.3868739393939394,0.38393591679506933,street,04073_0039,,Avenue du Sauze,Avenue du Sauze,04400,Enchastrayes,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04073,,,,ok
5540315,554031500016,44 BD GASSENDI,4000,DIGNE-LES-BAINS,44.092468,6.234753,44 Boulevard Gassendi 04000 Digne-les-Bains,0.5078206293706293,0.3582584848484848,housenumber,04070_0710_00044,44,44 Boulevard Gassendi,Boulevard Gassendi,04000,Digne-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04070,,,,ok
5540349,554034900015, RUE DES COURTILS,4360,MOUSTIERS-SAINTE-MARIE,43.847506,6.221263,Rue du Courtil 04360 Moustiers-Sainte-Marie,0.5259426218708828,0.2977351150054764,street,04135_0023,,Rue du Courtil,Rue du Courtil,04360,Moustiers-Sainte-Marie,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04135,,,,ok
5540372,554037200017,2 PL DE L HORLOGE,4200,SISTERON,44.196865,5.944701,2 Place de l’Horloge 04200 Sisteron,0.4911009728867623,0.46125759170653907,housenumber,04209_0720_00002,2,2 Place de l’Horloge,Place de l’Horloge,04200,Sisteron,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04209,,,,ok
5540380,554038000010,49 BD GASSENDI,4000,DIGNE-LES-BAINS,44.09229,6.233896,49 Boulevard Gassendi 04000 Digne-les-Bains,0.5078206293706293,0.3582584848484848,housenumber,04070_0710_00049,49,49 Boulevard Gassendi,Boulevard Gassendi,04000,Digne-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04070,,,,ok
5540422,554042200010,9 ALL ROMAIN SELSIS,4700,ORAISON,43.916108,5.917829,9 Allée Romain Selsis 04700 Oraison,0.5332093506493506,,housenumber,04143_0465_00009,9,9 Allée Romain Selsis,Allée Romain Selsis,04700,Oraison,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04143,,,,ok
5540448,554044800015,,4350,MALIJAI,44.045925,6.035473,Malijai,0.3704763636363636,0.30640389610389607,municipality,04108,,Malijai,,04350,Malijai,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04108,,,,ok
5540455,554045500010, LE VILLAGE,4350,MALIJAI,44.046815,6.030257,Rue de la Draille 04350 Malijai,0.35757713804713803,0.34799610389610386,street,04108_4xb95h,,Rue de la Draille,Rue de la Draille,04350,Malijai,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04108,,,,ok
5540497,554049700012,47 RUE MANUEL,4400,BARCELONNETTE,44.386909,6.650965,47 Rue Manuel 04400 Barcelonnette,0.5809887821612348,0.4553066826156299,housenumber,04019_0340_00047,47,47 Rue Manuel,Rue Manuel,04400,Barcelonnette,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04019,,,,ok
5540539,554053900029, PL FREDERIC MISTRAL,4210,VALENSOLE,43.837074,5.98627,Place Frédéric Mistral 04210 Valensole,0.5086451515151514,0.4648295104895105,street,04230_0150,,Place Frédéric Mistral,Place Frédéric Mistral,04210,Valensole,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04230,,,,ok
5540547,554054700014,,4120,CASTELLANE,43.844009,6.489286,Castellane,0.38165717171717173,0.33351143763213525,municipality,04039,,Castellane,,04120,Castellane,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04039,,,,ok
5540554,554055400010, RUE DE LA GRANDE FONTAINE,4210,VALENSOLE,43.837338,5.985077,10 Rue de la Grande Fontaine 04210 Valensole,0.644100293255132,0.43162348973607034,housenumber,04230_0170_00010,10,10 Rue de la Grande Fontaine,Rue de la Grande Fontaine,04210,Valensole,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04230,,,,ok
5540612,554061200016, LE CYRNOS,4200,SISTERON,44.197468,5.943796,Rue de la Coste 04200 Sisteron,0.3113184415584415,0.2965937662337662,street,04209_0340,,Rue de la Coste,Rue de la Coste,04200,Sisteron,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04209,,,,ok
5540646,554064600014, PL MARIUS SAUVAIRE,4120,CASTELLANE,43.846365,6.513112,Place Marcel-sauvaire 04120 Castellane,0.4430622222222222,0.34439588516746406,street,04039_0110,,Place Marcel-sauvaire,Place Marcel-sauvaire,04120,Castellane,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04039,,,,ok
5540661,554066100021,34 BD GASSENDI,4000,DIGNE-LES-BAINS,44.092066,6.233864,34 Boulevard Gassendi 04000 Digne-les-Bains,0.5078206293706293,0.3774376179516686,housenumber,04070_0710_00034,34,34 Boulevard Gassendi,Boulevard Gassendi,04000,Digne-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04070,,,,ok
5540828,554082800018,6 PL DE LA MAIRIE,4200,SISTERON,44.195887,5.944262,Rue des Saintes-Maries 04200 Sisteron,0.3151995115332429,0.2862728553137004,street,04209_1500,,Rue des Saintes-Maries,Rue des Saintes-Maries,04200,Sisteron,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04209,,,,ok
5540836,554083600011, GRAND RUE,4210,VALENSOLE,43.838154,5.984291,Rue Grande 04210 Valensole,0.44811909090909086,0.35446575757575755,street,04230_0176,,Rue Grande,Rue Grande,04210,Valensole,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04230,,,,ok
5540844,554084400015,,4500,QUINSON,43.705158,6.037478,Quinson,0.32539393939393935,0.2772261471861472,municipality,04158,,Quinson,,04500,Quinson,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04158,,,,ok
5540869,554086900012,7 RUE SAUNERIE,4200,SISTERON,44.197604,5.944717,7 Rue Saunerie 04200 Sisteron,0.5271718181818181,,housenumber,04209_1560_00007,7,7 Rue Saunerie,Rue Saunerie,04200,Sisteron,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04209,,,,ok
5540885,554088500018, PL CLEMENT PLANE,4700,ORAISON,43.916698,5.918368,Place Clement Plane 04700 Oraison,0.4776729752066115,,street,04143_0125,,Place Clement Plane,Place Clement Plane,04700,Oraison,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04143,,,,ok
5540901,554090100013,,4360,MOUSTIERS-SAINTE-MARIE,43.839043,6.213687,Moustiers-Sainte-Marie,0.5172660606060605,0.4426657735247208,municipality,04135,,Moustiers-Sainte-Marie,,04360,Moustiers-Sainte-Marie,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04135,,,,ok
5540968,554096800012,7 RUE CAPITOUL,4000,DIGNE-LES-BAINS,44.092524,6.236813,7 rue capitoul 04000 Digne-les-Bains,0.5773103349282296,,housenumber,04070_0280_00007,7,7 rue capitoul,rue capitoul,04000,Digne-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04070,,,,ok
5540976,554097600015, BD GASSENDI,4000,DIGNE-LES-BAINS,44.091645,6.232475,15 Boulevard Gassendi 04000 Digne-les-Bains,0.5294763929618768,0.39015641148325353,housenumber,04070_0710_00015,15,15 Boulevard Gassendi,Boulevard Gassendi,04000,Digne-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04070,,,,ok
5541016,554101600019, LES FERREOLS,4000,DIGNE-LES-BAINS,44.078551,6.328929,Les Truyas 04000 Digne-les-Bains,0.39771652757078985,0.3811071428571428,street,04070_ly50hr,,Les Truyas,Les Truyas,04000,Digne-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04070,,,,ok
5541032,554103200016,,4140,AUZET,44.310103,6.321883,Auzet,0.28009052785923755,0.22123337028824833,municipality,04017,,Auzet,,04140,Auzet,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04017,,,,ok
5541040,554104000019,,4530,LA CONDAMINE-CHATELARD,44.453819,6.739484,La Condamine-Châtelard,0.5402328046421664,0.538074046345811,municipality,04062,,La Condamine-Châtelard,,04530,La Condamine-Châtelard,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04062,,,,ok
5541065,554106500016,,4140,SEYNE,47.220508,-1.553357,Quai Ceineray 44000 Nantes,0.17028907235621518,0.16933355731225297,street,44109_1521,,Quai Ceineray,Quai Ceineray,44000,Nantes,"44, Loire-Atlantique, Pays de la Loire",44109,,,,ok
5541073,554107300010, RTE NATIONALE 96,4600,CHATEAU-ARNOUX-SAINT-AUBAN,44.07177,5.988923,10 Route Nationale 96 04600 Château-Arnoux-Saint-Auban,0.6460011332503113,0.45166991202346035,housenumber,04049_0528_00010,10,10 Route Nationale 96,Route Nationale 96,04600,Château-Arnoux-Saint-Auban,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04049,,,,ok
5541123,554112300013,,4170,THORAME-HAUTE,44.054915,6.573071,Thorame-Haute,0.4163558508158508,0.3509297959183673,municipality,04219,,Thorame-Haute,,04170,Thorame-Haute,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04219,,,,ok
5541206,554120600016, RUE DU MILIEU,4320,ENTREVAUX,43.950235,6.811434,Rue du Milieu 04320 Entrevaux,0.5012918181818182,,street,04076_52crux,,Rue du Milieu,Rue du Milieu,04320,Entrevaux,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04076,,,,ok
5541206,554120600024, QUA LE RAGOT,4320,ENTREVAUX,,,,,,,,,,,,,,,,,,not-found
5541248,554124800018,,4250,LE CAIRE,44.367393,6.057519,Le Caire,0.33560652406417113,0.2716016067653277,municipality,04037,,Le Caire,,04250,Le Caire,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04037,,,,ok
5541255,554125500013, LE VERLAINE,4800,GREOUX-LES-BAINS,43.759478,5.884042,Rue de la Vière 04800 Gréoux-les-Bains,0.4157745454545454,0.40725347593582883,street,04094_0285,,Rue de la Vière,Rue de la Vière,04800,Gréoux-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04094,,,,ok
5541263,554126300017,,4370,BEAUVEZER,44.142586,6.588741,Beauvezer,0.3598105194805195,0.2901969844789357,municipality,04025,,Beauvezer,,04370,Beauvezer,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04025,,,,ok
5541305,554130500016, GAUDEISSARD,4340,MEOLANS-REVEL,44.4051,6.537447,Route de Girardeisse 04340 Méolans-Revel,0.3632761538461538,0.3444854545454545,street,04161_0020,,Route de Girardeisse,Route de Girardeisse,04340,Méolans-Revel,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04161,,,,ok
5541347,554134700018,,4500,MONTAGNAC-MONTPEZAT,43.776149,6.102417,Montagnac-Montpezat,0.4870101010101009,0.41591256198347104,municipality,04124,,Montagnac-Montpezat,,04500,Montagnac-Montpezat,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04124,,,,ok
5541347,554134700026,,4500,RIEZ,43.818198,6.083039,Riez,0.2710942424242424,0.22758454545454548,municipality,04166,,Riez,,04500,Riez,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04166,,,,ok
5541362,554136200017,,4700,ORAISON,43.904657,5.914681,Oraison,0.33756757575757573,0.26506675889328063,municipality,04143,,Oraison,,04700,Oraison,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04143,,,,ok
5541412,554141200010,2 C ARCS,4000,DIGNE-LES-BAINS,44.089291,6.242589,Digne-les-Bains,0.38478999999999997,0.35797484848484845,municipality,04070,,Digne-les-Bains,,04000,Digne-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04070,,,,ok
5541438,554143800023, RUE DU VALLON DE FARINE,4000,DIGNE-LES-BAINS,44.106642,6.233581,23 Rue Vallon de Farine 04000 Digne-les-Bains,0.6333078512396694,,housenumber,04070_1670_00023,23,23 Rue Vallon de Farine,Rue Vallon de Farine,04000,Digne-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04070,,,,ok
5541495,554149500015,,4240,ANNOT,43.96091,6.6722,Annot,0.290425073313783,0.24303636363636363,municipality,04008,,Annot,,04240,Annot,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04008,,,,ok
5541529,554152900011,,4170,SAINT-ANDRE-LES-ALPES,43.958336,6.506041,Saint-André-les-Alpes,0.5100808123791102,0.3771762534435261,municipality,04173,,Saint-André-les-Alpes,,04170,Saint-André-les-Alpes,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04173,,,,ok
5541545,554154500017,,4360,MOUSTIERS-SAINTE-MARIE,43.839043,6.213687,Moustiers-Sainte-Marie,0.5172660606060605,0.4426657735247208,municipality,04135,,Moustiers-Sainte-Marie,,04360,Moustiers-Sainte-Marie,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04135,,,,ok
5541552,554155200013, HOTEL DU VERDON,4370,BEAUVEZER,45.545075,-1.061861,Rue de l'Hotel de Ville 33123 Le Verdon-sur-Mer,0.21465454545454546,0.2084154963427377,street,33544_0075,,Rue de l'Hotel de Ville,Rue de l'Hotel de Ville,33123,Le Verdon-sur-Mer,"33, Gironde, Nouvelle-Aquitaine",33544,,,,ok
5541552,554155200021, L'AULAPIE,4260,ALLOS,47.131168,4.487299,Rue de l’Ally 21230 Arnay-le-Duc,0.16926299120234606,0.142137829036635,street,21023_0040,,Rue de l’Ally,Rue de l’Ally,21230,Arnay-le-Duc,"21, Côte-d'Or, Bourgogne-Franche-Comté",21023,,,,ok
5541552,554155200039, PISTE DE L'AIGUILLE,4260,ALLOS,44.291605,6.566374,Route de l’Aiguille 04260 Allos,0.4537240495867768,,street,04006_0001,,Route de l’Aiguille,Route de l’Aiguille,04260,Allos,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04006,,,,ok
5541560,554156000016,37 RUE MANUEL,4400,BARCELONNETTE,44.386989,6.65134,37 Rue Manuel 04400 Barcelonnette,0.5543068686868686,0.43248316614420057,housenumber,04019_0340_00037,37,37 Rue Manuel,Rue Manuel,04400,Barcelonnette,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04019,,,,ok
5541610,554161000035, RUE DES CORDELIERS,4200,SISTERON,44.193959,5.944566,Rue des Cordeliers 04200 Sisteron,0.548050505050505,0.4520585950413223,street,04209_0320,,Rue des Cordeliers,Rue des Cordeliers,04200,Sisteron,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04209,,,,ok
5541669,554166900015, SAINT CHRISTOPHE,4000,DIGNE-LES-BAINS,44.076324,6.187397,Avenue de Saint-Christophe 04000 Digne-les-Bains,0.5256125133689838,,street,04070_0384,,Avenue de Saint-Christophe,Avenue de Saint-Christophe,04000,Digne-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04070,,,,ok
5541677,554167700018,20 RUE MANUEL,4400,BARCELONNETTE,44.387222,6.652091,20 Rue Manuel 04400 Barcelonnette,0.5543068686868686,0.43248316614420057,housenumber,04019_0340_00020,20,20 Rue Manuel,Rue Manuel,04400,Barcelonnette,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04019,,,,ok
5541685,554168500011,15 RUE DE L ANCIENNE MAIRIE,4000,DIGNE-LES-BAINS,44.092452,6.237391,15 rue de l'ancienne mairie 04000 Digne-les-Bains,0.6483971428571428,0.5480145945945946,housenumber,04070_1000_00015,15,15 rue de l'ancienne mairie,rue de l'ancienne mairie,04000,Digne-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04070,,,,ok
5541701,554170100016,,4530,LA CONDAMINE-CHATELARD,44.453819,6.739484,La Condamine-Châtelard,0.5104133333333333,0.4842617838765008,municipality,04062,,La Condamine-Châtelard,,04530,La Condamine-Châtelard,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04062,,,,ok
5541735,554173500014,35 BD GASSENDI,4000,DIGNE-LES-BAINS,44.092059,6.233394,35 Boulevard Gassendi 04000 Digne-les-Bains,0.5078206293706293,0.3582584848484848,housenumber,04070_0710_00035,35,35 Boulevard Gassendi,Boulevard Gassendi,04000,Digne-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04070,,,,ok
5541750,554175000013,,4370,COLMARS,44.182833,6.62894,Colmars,0.32642757575757575,0.2862089839572192,municipality,04061,,Colmars,,04370,Colmars,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04061,,,,ok
5541776,554177600018,,4170,SAINT-ANDRE-LES-ALPES,43.958336,6.506041,Saint-André-les-Alpes,0.5100808123791102,0.3771762534435261,municipality,04173,,Saint-André-les-Alpes,,04170,Saint-André-les-Alpes,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04173,,,,ok
5541842,554184200018, RUE DE LA GRANDE FONTAINE,4000,DIGNE-LES-BAINS,44.093452,6.238776,18 rue de la grande fontaine 04000 Digne-les-Bains,0.6821231550802138,0.5366732503113325,housenumber,04070_0760_00018,18,18 rue de la grande fontaine,rue de la grande fontaine,04000,Digne-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04070,,,,ok
5541867,554186700023, QUAI DES 4 CHEMINS,83460,LES ARCS,43.447509,6.474766,Rond point des Quatre Chemins 83460 Les Arcs,0.4322516553595657,,locality,83004_3tmbm2,,Rond point des Quatre Chemins,,83460,Les Arcs,"83, Var, Provence-Alpes-Côte d'Azur",83004,,,,ok
5541909,554190900015, BD REPUBLIQUE,4190,LES MEES,44.02935,5.976208,Place de la République 04190 Les Mées,0.39305666666666667,0.39089216450216446,street,04116_0146,,Place de la République,Place de la République,04190,Les Mées,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04116,,,,ok
5541982,554198200020,32 BD GASSENDI,4000,DIGNE-LES-BAINS,44.09201,6.233743,32 Boulevard Gassendi 04000 Digne-les-Bains,0.5078206293706293,0.3774376179516686,housenumber,04070_0710_00032,32,32 Boulevard Gassendi,Boulevard Gassendi,04000,Digne-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04070,,,,ok
5542113,554211300013, SAUZE,4400,ENCHASTRAYES,44.373008,6.681964,Avenue du Sauze 04400 Enchastrayes,0.4087594612794612,0.4069030360205832,street,04073_0039,,Avenue du Sauze,Avenue du Sauze,04400,Enchastrayes,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04073,,,,ok
