,siren,siret,adresse,postcode,city,latitude,longitude,result_label,result_score,result_score_next,result_type,result_id,result_housenumber,result_name,result_street,result_postcode,result_city,result_context,result_citycode,result_oldcitycode,result_oldcity,result_district,result_status
858,5712633,571263300014,,80140,LE TRANSLAY,49.967525,1.671017,Le Translay,0.37476082039911307,0.31460173553719,municipality,80767,,Le Translay,,80140,Le Translay,"80, Somme, Hauts-de-France",80767,,,,ok
859,5712658,571265800029,61.0+RUE+DE LA REPUBLIQUE,80490,HALLENCOURT,49.992123,1.875689,Rue de la République 80490 Hallencourt,0.5492798236092267,,street,80406_0500,,Rue de la République,Rue de la République,80490,Hallencourt,"80, Somme, Hauts-de-France",80406,80406,Hallencourt,,ok
860,5712732,571273200014,RUE+GRANDE,80220,GAMACHES,50.025087,1.56758,14 Grande Rue 80220 Buigny-lès-Gamaches,0.4479490909090909,0.4263334897360703,housenumber,80148_0060_00014,14,14 Grande Rue,Grande Rue,80220,Buigny-lès-Gamaches,"80, Somme, Hauts-de-France",80148,,,,ok
861,5712880,571288000011,HAM+DE WADICOURT,80150,DOMPIERRE-SUR-AUTHIE,50.269486,1.902523,Rue de Ligescourt 80150 Dompierre-sur-Authie,0.44265129186602864,0.416007199017199,street,80248_0120,,Rue de Ligescourt,Rue de Ligescourt,80150,Dompierre-sur-Authie,"80, Somme, Hauts-de-France",80248,,,,ok
862,5712898,571289800013,RUE+DU MARECHAL FOCH,80860,NOYELLES-SUR-MER,50.184818,1.707921,13 Rue du Maréchal Foch 80860 Noyelles-sur-Mer,0.652034355495251,,housenumber,80600_0120_00013,13,13 Rue du Maréchal Foch,Rue du Maréchal Foch,80860,Noyelles-sur-Mer,"80, Somme, Hauts-de-France",80600,,,,ok
863,5713052,571305200024,RUE+PAUL BIGNON,76260,EU,50.047729,1.419031,24 Rue Paul Bignon 76260 Eu,0.5478569696969696,,housenumber,76255_0710_00024,24,24 Rue Paul Bignon,Rue Paul Bignon,76260,Eu,"76, Seine-Maritime, Normandie",76255,,,,ok
864,5713060,571306000019,,80220,BUIGNY-LES-GAMACHES,50.022764,1.565916,Buigny-lès-Gamaches,0.4674753803339517,0.42406619414483815,municipality,80148,,Buigny-lès-Gamaches,,80220,Buigny-lès-Gamaches,"80, Somme, Hauts-de-France",80148,,,,ok
865,5713078,571307800011,,80220,BUIGNY-LES-GAMACHES,50.022764,1.565916,Buigny-lès-Gamaches,0.4674753803339517,0.42406619414483815,municipality,80148,,Buigny-lès-Gamaches,,80220,Buigny-lès-Gamaches,"80, Somme, Hauts-de-France",80148,,,,ok
866,5713128,571312800014,61.0+RUE+DE LA PORTE DU PONT,80550,LE CROTOY,50.215622,1.62516,Rue Porte du Pont 80550 Le Crotoy,0.47641839572192507,0.38838721925133685,street,80228_0880,,Rue Porte du Pont,Rue Porte du Pont,80550,Le Crotoy,"80, Somme, Hauts-de-France",80228,,,,ok
867,5713185,571318500014,,80120,QUEND,50.325296,1.599266,Quend,0.2872393506493506,0.27105999999999997,municipality,80649,,Quend,,80120,Quend,"80, Somme, Hauts-de-France",80649,,,,ok
868,5713235,571323500017,,80120,VILLERS-SUR-AUTHIE,50.321498,1.678307,Villers-sur-Authie,0.45856969696969696,0.40728373040752347,municipality,80806,,Villers-sur-Authie,,80120,Villers-sur-Authie,"80, Somme, Hauts-de-France",80806,,,,ok
869,5713276,571327600011,,80150,DOMPIERRE-SUR-AUTHIE,50.295931,1.927096,Dompierre-sur-Authie,0.4771145454545454,0.4332435109717868,municipality,80248,,Dompierre-sur-Authie,,80150,Dompierre-sur-Authie,"80, Somme, Hauts-de-France",80248,,,,ok
870,5713466,571346600018,13.0+CHS+DU BOIS,80100,ABBEVILLE,50.108202,1.837494,Chaussée du Bois 80100 Abbeville,0.4067585281385281,0.2811346464646464,street,80001_0210,,Chaussée du Bois,Chaussée du Bois,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
871,5713508,571350800017,PL+MAX LEJEUNE,80100,ABBEVILLE,50.106034,1.833002,17 Place Max Lejeune 80100 Abbeville,0.544067053291536,,housenumber,80001_0970_00017,17,17 Place Max Lejeune,Place Max Lejeune,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
872,5713532,571353200017,RUE+PRINCIPALE,80150,LAMOTTE-BULEUX,50.263398,2.01841,17 Rue Principale 80150 Boufflers,0.3798417079889807,0.3791975712347354,housenumber,80118_0050_00017,17,17 Rue Principale,Rue Principale,80150,Boufflers,"80, Somme, Hauts-de-France",80118,,,,ok
873,5713557,571355700014,30.0+RUE+MARECHAL FOCH,80100,ABBEVILLE,50.104665,1.835485,Rue du Maréchal Foch 80100 Abbeville,0.5080479020979021,,street,80001_1260,,Rue du Maréchal Foch,Rue du Maréchal Foch,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
874,5713573,571357300011,RUE+DE LA GARE,80270,ALLERY,49.962264,1.902617,Rue de la Carriere 80270 Allery,0.4208360287081339,0.37913122257053283,street,80019_0100,,Rue de la Carriere,Rue de la Carriere,80270,Allery,"80, Somme, Hauts-de-France",80019,,,,ok
875,5713722,571372200014,PL+MAX LEJEUNE,80100,ABBEVILLE,50.105362,1.83305,14 Place Max Lejeune 80100 Abbeville,0.544067053291536,,housenumber,80001_0970_00014,14,14 Place Max Lejeune,Place Max Lejeune,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
876,5713797,571379700016,,80132,CAOURS,50.127971,1.874753,Caours,0.30173777777777777,0.2810160606060606,municipality,80171,,Caours,,80132,Caours,"80, Somme, Hauts-de-France",80171,,,,ok
877,5713854,571385400015,RUE+DES SAINTES MARIES,80100,ABBEVILLE,50.106633,1.829389,15 Rue Saintes Maries 80100 Abbeville,0.584330146627566,0.39437753246753243,housenumber,80001_2030_00015,15,15 Rue Saintes Maries,Rue Saintes Maries,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
878,5713904,571390400018,RUE+DE MALADRERIE,80150,YVRENCH,50.181551,2.001685,18 Rue de la Maladrerie 80150 Yvrench,0.5554350156739811,,housenumber,80832_0045_00018,18,18 Rue de la Maladrerie,Rue de la Maladrerie,80150,Yvrench,"80, Somme, Hauts-de-France",80832,,,,ok
879,5714050,571405000019,,80150,ESTREES-LES-CRECY,50.252656,1.920026,Estrées-lès-Crécy,0.44776100580270795,0.395039749216301,municipality,80290,,Estrées-lès-Crécy,,80150,Estrées-lès-Crécy,"80, Somme, Hauts-de-France",80290,,,,ok
880,5714142,571414200014,RUE+D HULEUX,80132,BUIGNY L'ABBE,50.09953,1.931817,14 Rue du Leu 80132 Buigny-l'Abbé,0.46401424242424244,0.42733566433566433,housenumber,80147_0038_00014,14,14 Rue du Leu,Rue du Leu,80132,Buigny-l'Abbé,"80, Somme, Hauts-de-France",80147,,,,ok
881,5714167,571416700011,,80580,LIERCOURT,50.0387,1.900476,Liercourt,0.34794759906759903,0.31515,municipality,80476,,Liercourt,,80580,Liercourt,"80, Somme, Hauts-de-France",80476,,,,ok
882,5714191,571419100011,AV+DE LA PLAGE,80120,FORT-MAHON-PLAGE,50.3397,1.560467,Avenue de la Plage 80120 Fort-Mahon-Plage,0.5341554820936638,0.37644880921895,street,80333_0520,,Avenue de la Plage,Avenue de la Plage,80120,Fort-Mahon-Plage,"80, Somme, Hauts-de-France",80333,,,,ok
883,5714209,571420900011,706.0+RUE+DE QUEND,80120,FORT-MAHON-PLAGE,50.33574,1.57399,Rue de Quend 80120 Fort-Mahon-Plage,0.5259472027972028,,street,80333_0540,,Rue de Quend,Rue de Quend,80120,Fort-Mahon-Plage,"80, Somme, Hauts-de-France",80333,,,,ok
884,5714217,571421700014,HAM+MONCHAUX,80120,QUEND,50.319481,1.594511,Rue du Bois de Monchaux 80120 Quend,0.33363240469208205,,street,80649_0250,,Rue du Bois de Monchaux,Rue du Bois de Monchaux,80120,Quend,"80, Somme, Hauts-de-France",80649,,,,ok
885,5714233,571423300011,PETIT CHEMIN,80120,ARGOULES,50.358486,1.804069,Petit Preau 80120 Argoules,0.3510207792207792,0.3196005865102639,street,80025_B035,,Petit Preau,Petit Preau,80120,Argoules,"80, Somme, Hauts-de-France",80025,,,,ok
886,5714241,571424100022,2.0+RESIDENCE DES ETANGS,80132,MAREUIL-CAUBERT,50.078324,1.815045,Residence des Etangs 80132 Mareuil-Caubert,0.573182987012987,,street,80512_0085,,Residence des Etangs,Residence des Etangs,80132,Mareuil-Caubert,"80, Somme, Hauts-de-France",80512,,,,ok
887,5714290,571429000011,RUE+DE LA MAIRIE,80120,FORT-MAHON-PLAGE,50.342232,1.570528,11 Rue de l'Authie 80120 Fort-Mahon-Plage,0.499536930171278,0.4786599457259158,housenumber,80333_0040_00011,11,11 Rue de l'Authie,Rue de l'Authie,80120,Fort-Mahon-Plage,"80, Somme, Hauts-de-France",80333,,,,ok
888,5714423,571442300018,,80150,GUESCHART,50.238938,2.022891,Gueschart,0.3483357808857809,0.31604131725417434,municipality,80396,,Gueschart,,80150,Gueschart,"80, Somme, Hauts-de-France",80396,,,,ok
889,5720057,572005700016,BD+DE LA REPUBLIQUE,80100,ABBEVILLE,50.111111,1.837963,16 Boulevard de la République 80100 Abbeville,0.5526740298507462,,housenumber,80001_1810_00016,16,16 Boulevard de la République,Boulevard de la République,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
890,5720065,572006500019,15.0+RUE+SAINT VULFRAN,80100,ABBEVILLE,50.104718,1.830193,Rue Saint Vulfran 80100 Abbeville,0.5289654838709678,0.4405868983957219,street,80001_2000,,Rue Saint Vulfran,Rue Saint Vulfran,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
891,5720073,572007300013,,80370,DOMLEGER-LONGVILLERS,50.157789,2.085123,Domléger-Longvillers,0.47547818181818174,0.4222522801788375,municipality,80245,,Domléger-Longvillers,,80370,Domléger-Longvillers,"80, Somme, Hauts-de-France",80245,,,,ok
892,5720099,572009900018,3.0+AV+DE LA CHAPELLE,80100,ABBEVILLE,50.115469,1.82838,Avenue de la Chapelle 80100 Abbeville,0.4830345179063361,0.36147939393939393,street,80001_0380,,Avenue de la Chapelle,Avenue de la Chapelle,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
893,5720164,572016400028,236.0+RTE+D AMIENS,80100,ABBEVILLE,50.103123,1.852802,Route d'Amiens 80100 Abbeville,0.4492559165424739,,street,80001_0050,,Route d'Amiens,Route d'Amiens,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
894,5720180,572018000016,54.0+RUE+DE L ISLE,80100,ABBEVILLE,50.102505,1.830625,Rue de l'Isle 80100 Abbeville,0.4966496551724138,,street,80001_0990,,Rue de l'Isle,Rue de l'Isle,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
895,5720206,572020600019,340.0+CHS+DES CHASSE MAREES,80210,FEUQUIERES-EN-VIMEU,50.063192,1.601734,Impasse des Chardonnerets 80210 Feuquières-en-Vimeu,0.44069983471074375,0.402527520661157,street,80308_0215,,Impasse des Chardonnerets,Impasse des Chardonnerets,80210,Feuquières-en-Vimeu,"80, Somme, Hauts-de-France",80308,,,,ok
896,5720222,572022200016,RTE+DE DOULLENS,80100,ABBEVILLE,50.107879,1.851841,Route de Doullens 80100 Abbeville,0.5139554545454545,,street,80001_0620,,Route de Doullens,Route de Doullens,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
897,5720222,572022200024,13.0+BD+DES PRES,80100,ABBEVILLE,50.100315,1.832247,Boulevard des Prés 80100 Abbeville,0.41144454545454545,0.28565249417249416,street,80001_1770,,Boulevard des Prés,Boulevard des Prés,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
898,5720230,572023000019,,80270,ALLERY,49.964032,1.89614,Allery,0.3032359595959596,0.28630800356506236,municipality,80019,,Allery,,80270,Allery,"80, Somme, Hauts-de-France",80019,,,,ok
899,5720255,572025500016,RUE+DE LA PLAGE,80550,LE CROTOY,50.215814,1.622463,Rue de la Plage 80550 Le Crotoy,0.5326823140495867,,street,80228_0860,,Rue de la Plage,Rue de la Plage,80550,Le Crotoy,"80, Somme, Hauts-de-France",80228,,,,ok
900,5720271,572027100013,AV+DE LA PLAGE,80120,FORT-MAHON-PLAGE,50.3397,1.560467,Avenue de la Plage 80120 Fort-Mahon-Plage,0.5341554820936638,0.37644880921895,street,80333_0520,,Avenue de la Plage,Avenue de la Plage,80120,Fort-Mahon-Plage,"80, Somme, Hauts-de-France",80333,,,,ok
901,5720313,572031300013,,80120,SAINT-QUENTIN-EN-TOURMONT,50.282406,1.596997,Saint-Quentin-en-Tourmont,0.5166623140495866,0.4500421390374331,municipality,80713,,Saint-Quentin-en-Tourmont,,80120,Saint-Quentin-en-Tourmont,"80, Somme, Hauts-de-France",80713,,,,ok
902,5720313,572031300021,9.0+RUE+DU BOUT D'AMONT,80120,SAINT-QUENTIN-EN-TOURMONT,50.291446,1.587558,Rue du Bout d'Amont 80120 Saint-Quentin-en-Tourmont,0.6081639930955121,,street,80713_0002,,Rue du Bout d'Amont,Rue du Bout d'Amont,80120,Saint-Quentin-en-Tourmont,"80, Somme, Hauts-de-France",80713,,,,ok
903,5720313,572031300039,6.0+RUE+DU BOUT D'AMONT,80120,SAINT-QUENTIN-EN-TOURMONT,50.291446,1.587558,Rue du Bout d'Amont 80120 Saint-Quentin-en-Tourmont,0.6081639930955121,,street,80713_0002,,Rue du Bout d'Amont,Rue du Bout d'Amont,80120,Saint-Quentin-en-Tourmont,"80, Somme, Hauts-de-France",80713,,,,ok
904,5720354,572035400017,RUE+ARISTIDE BRIAND,80210,FEUQUIERES-EN-VIMEU,50.064355,1.585278,17 Rue Aristide Briand 80210 Feuquières-en-Vimeu,0.665755836627141,,housenumber,80308_0140_00017,17,17 Rue Aristide Briand,Rue Aristide Briand,80210,Feuquières-en-Vimeu,"80, Somme, Hauts-de-France",80308,,,,ok
905,5720362,572036200010,22.0+CHE+DE CRAVAILLEUX,30126,TAVEL,44.009495,4.703178,Chemin de Cravailleux 30126 Tavel,0.44865404040404033,,street,30326_0045,,Chemin de Cravailleux,Chemin de Cravailleux,30126,Tavel,"30, Gard, Occitanie",30326,,,,ok
906,5720362,572036200044,8.0+PL+CLEMENCEAU,80100,ABBEVILLE,50.108508,1.834677,place georges clémenceau 80100 Abbeville,0.4117684980237154,,street,80001_0490,,place georges clémenceau,place georges clémenceau,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
907,5720362,572036200051,22.0+CHE+DE CRAVAILLEUX,30126,TAVEL,44.009495,4.703178,Chemin de Cravailleux 30126 Tavel,0.44865404040404033,,street,30326_0045,,Chemin de Cravailleux,Chemin de Cravailleux,30126,Tavel,"30, Gard, Occitanie",30326,,,,ok
908,5720388,572038800015,CHS+DE ROUVROY,80100,ABBEVILLE,50.10922,1.806962,Chaussée de Rouvroy 80100 Abbeville,0.4694835916542473,,street,80001_1880,,Chaussée de Rouvroy,Chaussée de Rouvroy,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
909,5720412,572041200021,84.0+RUE+DU CAPITAINE GUY DATH,80550,LE CROTOY,50.218738,1.619136,Rue Guy Dath 80550 Le Crotoy,0.3995875324675324,0.3099824064171123,street,80228_0180,,Rue Guy Dath,Rue Guy Dath,80550,Le Crotoy,"80, Somme, Hauts-de-France",80228,,,,ok
910,5720537,572053700017,56.0+BD+DE LA PORTELETTE,80100,ABBEVILLE,50.102104,1.829105,Rue de la Portelette 80100 Abbeville,0.4867654002713704,0.46890303030303027,street,80001_1730,,Rue de la Portelette,Rue de la Portelette,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
911,5720537,572053700025,RUE+VENTOSE,80100,ABBEVILLE,50.102778,1.864034,25 Rue Ventose 80100 Abbeville,0.5738004099821746,,housenumber,80001_2235_00025,25,25 Rue Ventose,Rue Ventose,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
912,5720552,572055200016,CHE+DE NESLETTE,80220,BOUTTENCOURT,49.931858,1.640554,Rue de Neslette 80220 Bouttencourt,0.5066815151515152,,street,80126_0231,,Rue de Neslette,Rue de Neslette,80220,Bouttencourt,"80, Somme, Hauts-de-France",80126,,,,ok
913,5720552,572055200024,,76340,BLANGY-SUR-BRESLE,49.92377,1.626011,Blangy-sur-Bresle,0.456721914893617,0.41588797448165865,municipality,76101,,Blangy-sur-Bresle,,76340,Blangy-sur-Bresle,"76, Seine-Maritime, Normandie",76101,,,,ok
914,5720552,572055200032,VALLEE MAZIN,80220,BOUTTENCOURT,49.931062,1.646159,Zone d'Activité Vallée Mazin 80220 Bouttencourt,0.4375274025974025,,street,80126_5dkfvh,,Zone d'Activité Vallée Mazin,Zone d'Activité Vallée Mazin,80220,Bouttencourt,"80, Somme, Hauts-de-France",80126,,,,ok
915,5720586,572058600014,10.0+AV+VASSEUR,80120,QUEND,50.323025,1.550119,Avenue Vasseur 80120 Quend,0.37262805194805193,0.30345889807162535,street,80649_0040,,Avenue Vasseur,Avenue Vasseur,80120,Quend,"80, Somme, Hauts-de-France",80649,,,,ok
916,5720594,572059400026,78.0+BD+VAUBAN,80100,ABBEVILLE,50.105364,1.839994,Boulevard Vauban 80100 Abbeville,0.3972597653958944,,street,80001_2210,,Boulevard Vauban,Boulevard Vauban,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
917,5720594,572059400034,92.0+BD+VAUBAN,80100,ABBEVILLE,50.105364,1.839994,Boulevard Vauban 80100 Abbeville,0.3972597653958944,,street,80001_2210,,Boulevard Vauban,Boulevard Vauban,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
918,5720602,572060200019,44.0+RTE+DE DRUCAT,80100,ABBEVILLE,50.121952,1.849973,Route de Drucat 80100 Abbeville,0.46141813710879276,0.36567334186939815,street,80001_0630,,Route de Drucat,Route de Drucat,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
919,5720602,572060200027,3.0+RUE+PAUL CEZANNE,75008,PARIS 8,48.874175,2.309007,Rue Paul Cézanne 75008 Paris,0.47576749216300934,,street,75108_7131,,Rue Paul Cézanne,Rue Paul Cézanne,75008,Paris,"75, Paris, Île-de-France",75108,,,Paris 8e Arrondissement,ok
920,5720602,572060200035,204.0+RPT+DU PONT DE SEVRES,92100,BOULOGNE-BILLANCOURT,48.829394,2.230008,Rond-Point du Pont de Sèvres 92100 Boulogne-Billancourt,0.5256939811912226,0.42746584269662924,street,92012_7233,,Rond-Point du Pont de Sèvres,Rond-Point du Pont de Sèvres,92100,Boulogne-Billancourt,"92, Hauts-de-Seine, Île-de-France",92012,,,,ok
921,5720602,572060200043,14.0+RUE+MARC BLOCH,92110,CLICHY,48.911077,2.311093,Rue Marc Bloch 92110 Clichy,0.4794433766233766,,street,92024_6121,,Rue Marc Bloch,Rue Marc Bloch,92110,Clichy,"92, Hauts-de-Seine, Île-de-France",92024,,,,ok
922,5720610,572061000012,44.0+PL+DE LA LIBERATION,80100,ABBEVILLE,50.10585,1.834772,Place de la Liberation 80100 Abbeville,0.49706010695187164,,street,80001_1140,,Place de la Liberation,Place de la Liberation,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
923,5720636,572063600025,500.0+RUE+DE PARIS,80000,AMIENS,49.885603,2.287739,Rue de Paris 80000 Amiens,0.471074214876033,0.3650693939393939,street,80021_6140,,Rue de Paris,Rue de Paris,80000,Amiens,"80, Somme, Hauts-de-France",80021,,,,ok
924,5720644,572064400011,4.0+PL+DU GAL LECLERC,80120,RUE,50.272544,1.668688,Place du Général Leclerc 80120 Rue,0.3858609090909091,,street,80688_0500,,Place du Général Leclerc,Place du Général Leclerc,80120,Rue,"80, Somme, Hauts-de-France",80688,,,,ok
925,5720651,572065100032,RUE+DU PDT ROBERT SCHUMAN,80100,ABBEVILLE,50.10547,1.858067,Rue du Pdt Robert Schuman 80100 Abbeville,0.611676923076923,,street,80001_1773,,Rue du Pdt Robert Schuman,Rue du Pdt Robert Schuman,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
926,5720651,572065100040,10.0+RUE+GENERAL PLESSIER,69002,LYON 2EME,45.751401,4.825561,Rue Général Plessier 69002 Lyon,0.4728140559440559,,street,69382_3150,,Rue Général Plessier,Rue Général Plessier,69002,Lyon,"69, Rhône, Auvergne-Rhône-Alpes",69382,,,Lyon 2e Arrondissement,ok
927,5720685,572068500014,26.0+RUE+DES PRES,80132,CAOURS,50.127971,1.874753,Rue des Prés 80132 Caours,0.448700404040404,0.33368168405365123,street,80171_0190,,Rue des Prés,Rue des Prés,80132,Caours,"80, Somme, Hauts-de-France",80171,,,,ok
928,5720701,572070100019,294.0+RTE+DE ROUEN,80100,ABBEVILLE,50.096372,1.828744,Route de Rouen 80100 Abbeville,0.45014864381520114,,street,80001_1870,,Route de Rouen,Route de Rouen,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
929,5720727,572072700014,,80220,GAMACHES,49.985918,1.556299,Gamaches,0.3414756937799043,0.3174998268398268,municipality,80373,,Gamaches,,80220,Gamaches,"80, Somme, Hauts-de-France",80373,,,,ok
930,5720750,572075000016,84.0+CHS+MARCADE,80100,ABBEVILLE,50.111441,1.82887,Chaussée Marcadé 80100 Abbeville,0.4106267099567099,,street,80001_1240,,Chaussée Marcadé,Chaussée Marcadé,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
931,5720784,572078400015,24.0+RUE+JULES GUESDE,80210,FEUQUIERES-EN-VIMEU,50.061405,1.60652,Rue Jules Guesde 80210 Feuquières-en-Vimeu,0.5699052624839949,,street,80308_0640,,Rue Jules Guesde,Rue Jules Guesde,80210,Feuquières-en-Vimeu,"80, Somme, Hauts-de-France",80308,,,,ok
932,5720784,572078400031,ZONE INDUSTRIELLE,80210,FEUQUIERES-EN-VIMEU,50.057233,1.598603,Rue Emile Zola 80210 Feuquières-en-Vimeu,0.404488947368421,0.39146894131185267,street,80308_0400,,Rue Emile Zola,Rue Emile Zola,80210,Feuquières-en-Vimeu,"80, Somme, Hauts-de-France",80308,,,,ok
933,5720784,572078400049,RUE+DU CHEVALIER DE LA BARRE,80210,FEUQUIERES-EN-VIMEU,50.061049,1.605119,Rue du Chevalier de la Barre 80210 Feuquières-en-Vimeu,0.6586728904428905,,street,80308_0240,,Rue du Chevalier de la Barre,Rue du Chevalier de la Barre,80210,Feuquières-en-Vimeu,"80, Somme, Hauts-de-France",80308,,,,ok
934,5720784,572078400056,79.0+B+AV+DU GENERAL LECLERC,93500,PANTIN,48.899238,2.408093,Avenue du Général Leclerc 93500 Pantin,0.4811144155844155,,street,93055_4145,,Avenue du Général Leclerc,Avenue du Général Leclerc,93500,Pantin,"93, Seine-Saint-Denis, Île-de-France",93055,,,,ok
935,5720784,572078400064,97.0+RUE+DU CHATEAU D EAU,80100,ABBEVILLE,50.110605,1.850161,Rue du Château d'Eau 80100 Abbeville,0.5510204895104894,,street,80001_0430,,Rue du Château d'Eau,Rue du Château d'Eau,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
936,5720784,572078400072,15.0+AV+DE LONDRES,13127,VITROLLES,43.429626,5.238315,Avenue de Londres 13127 Vitrolles,0.4462958441558441,,street,13117_2193,,Avenue de Londres,Avenue de Londres,13127,Vitrolles,"13, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur",13117,,,,ok
937,5720784,572078400080,2.0+RUE+DE LA CAVEE DE VAUCHELLES,80100,ABBEVILLE,50.108481,1.864106,Route de Vauchelles 80100 Abbeville,0.40566762691853603,0.28017868814729574,street,80001_2220,,Route de Vauchelles,Route de Vauchelles,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
938,5720784,572078400098,7.0+B+RUE+DES SARCELLES,80100,ABBEVILLE,50.111164,1.862473,Rue des Sarcelles 80100 Abbeville,0.5117895526695526,,street,80001_2045,,Rue des Sarcelles,Rue des Sarcelles,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
939,5720784,572078400106,52.0+RUE+HENRI BARBUSSE,80210,FEUQUIERES-EN-VIMEU,50.064084,1.606076,Rue Henri Barbusse 80210 Feuquières-en-Vimeu,0.5834837235367373,,street,80308_0580,,Rue Henri Barbusse,Rue Henri Barbusse,80210,Feuquières-en-Vimeu,"80, Somme, Hauts-de-France",80308,,,,ok
