restaurant_id,name,cuisine,borough,address,score,lng,lat
41477474,Smile Chinese Restaurant,Chinese,Bronx,778 Allerton Avenue 10467,5.0,-73.8642351,40.8652997
41477483,Holiday Inn Express - Manhattan,American ,Manhattan,232 West   29 Street 10001,9.0,-73.994704,40.748397
41477496,Rozafa Lounge,Café/Coffee/Tea,Brooklyn,45 Avenue S 11223,2.0,-73.9842007,40.6006626
41477498,Sweet Sweet Sue'S,American ,Staten Island,895 Annadale Road 10312,8.0,-74.1770032,40.5397379
41477524,American Legion Veterans Post,American ,Manhattan,248 West  132 Street 10027,11.0,-73.9468201,40.813895
41477535,Arthur Treachers,Seafood,Staten Island,2655 Richmond Avenue 10314,26.0,-74.1660553,40.5823983
41477650,Nature'S Grill Ii,American ,Brooklyn,138 Court Street 11201,7.0,-73.9928307,40.6893017
41477652,Green Kitchen Cafe,American ,Brooklyn,486 5 Avenue 11215,12.0,-73.98769949999999,40.6678415
41477654,The Horse Box,American ,Manhattan,218 Avenue A 10009,13.0,-73.9803797,40.7299823
41477814,2 Bros Pizza,Pizza,Manhattan,542 9 Avenue 10018,10.0,-73.9933326,40.7569206
41477830,Residence Inn Times Square,American ,Manhattan,1033 6 Avenue 10018,12.0,-92.7219545,41.7459074
41477872,Banc Cafe,Continental,Manhattan,431 3 Avenue 10016,10.0,-73.9795029,40.743256
41477916,Pizza By Certe,Pizza,Manhattan,132 East   56 Street 10022,10.0,-73.9700904,40.7603114
41477944,Rare Bar  And  Grill,Steak,Manhattan,152 West   26 Street 10001,8.0,-73.993724,40.7455179
41477984,Zabb Elee,Thai,Queens,71-28 Roosevelt Avenue 11372,8.0,-73.893886,40.7464534
41477990,Zabb Elee,Thai,Manhattan,75 2 Avenue 10003,12.0,-73.989538,40.726584
41477995,Rjc Family'S Cafe,Mexican,Bronx,2378 Jerome Avenue 10468,7.0,-73.9021393,40.8606875
41478014,Subway,Sandwiches,Bronx,1490 Boston Road 10460,10.0,-73.893934,40.83438599999999
41478031,Guy & Gallard,American ,Manhattan,240 West 40 Street 10018,13.0,-73.989566,40.755211
41478161,El Mio Cid,Spanish,Brooklyn,50 Starr Street 11221,4.0,-73.9267557,40.7011376
41478247,Crunch,"Juice, Smoothies, Fruit Salads",Manhattan,404 Lafayette Street 10003,10.0,-73.99294139999999,40.7284843
41478306,Fiesta Grill,Filipino,Queens,69-12 Roosevelt Avenue 11377,33.0,-73.8957159,40.746149
41478317,La Nomade Restaurant,African,Manhattan,2795 8 Avenue 10039,7.0,-73.940585,40.825221
41478388,18 Restaurant,Jewish/Kosher,Manhattan,240 East 81 Street 10028,12.0,-73.9546617,40.7746952
41478393,Brickyard Gastro Pub,American ,Manhattan,785 9 Avenue 10019,9.0,-73.9881757,40.7650914
41478408,Rae'S Cafe,American ,Queens,82-29 164 Street 11432,10.0,-73.80327299999999,40.718468
41478428,Bard Basement Faculty Kitchen,American ,Manhattan,50 Haven Avenue 10032,9.0,-73.943338,40.842975
41478450,King Chef Restaurant,Chinese,Queens,230-06 Merrick Boulevard 11413,7.0,-73.7402704,40.6759907
41478505,Sun Luck Restaurant,Chinese,Brooklyn,197 5 Avenue 11217,12.0,-73.9800266,40.676628
41478516,Lowlands Bar,American ,Brooklyn,543 3 Avenue 11215,24.0,-73.99318710000001,40.66847449999999
41478517,Canteen 82,Chinese,Manhattan,467 Columbus Avenue 10024,5.0,-73.97352599999999,40.784055
41478531,The Red Lion,American ,Manhattan,151 Bleecker Street 10012,13.0,-73.99940699999999,40.7284849
41478576,137 Bar & Grill,Steak,Manhattan,3379 Broadway 10031,11.0,-73.9544847,40.8214312
41478586,Jj'S Coffee Shop And Restaurant Fritaille,Caribbean,Brooklyn,4021 Glenwood Road 11210,7.0,-73.937517,40.63488
41478616,Pearls,Asian,Manhattan,200 West   99 Street 10025,10.0,-73.96897849999999,40.7959817
41478688,Puli Brothers Ii,Mexican,Brooklyn,240 Kings Highway 11223,7.0,-73.9818137,40.6051761
41478706,Panaderia Guatemalteca La Bendicion,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",Brooklyn,1962 Bath Avenue 11214,3.0,-74.002089,40.60152600000001
41478707,Ding Dong,Korean,Queens,3923 Bell Boulevard 11361,13.0,-73.77123809999999,40.7646764
41478726,Hot Bird,American ,Brooklyn,825 Atlantic Avenue 11238,2.0,-73.9667958,40.6818351
41478736,Exclusive Pizza,Pizza,Manhattan,810 West  181 Street 10033,10.0,-73.9387768,40.8509032
41478803,Beyti Turkish Kebab,Turkish,Brooklyn,414 Brighton Beach Avenue 11235,10.0,-73.9627153,40.5770984
41478828,Little Luzzo'S,Pizza/Italian,Manhattan,119 East   96 Street 10128,7.0,-73.951506,40.786417
41478964,Mcdonalds,Hamburgers,Manhattan,429 7 Avenue 10001,11.0,-73.9906695,40.7504515
41478966,Mcdonalds Restaurant,Hamburgers,Manhattan,220 West   42 Street 10036,12.0,-73.9880895,40.7563063
41478974,Big Daddy'S,American ,Manhattan,2454 Broadway 10024,13.0,-73.97390829999999,40.7911514
41478979,Subway,Sandwiches,Manhattan,666 5 Avenue 10103,12.0,-73.9766459,40.7602745
41478993,Celtic Rose Ltd,Irish,Brooklyn,8905 3 Avenue 11209,9.0,-74.0316808,40.6211274
41479032,Carvel Ice Cream,"Ice Cream, Gelato, Yogurt, Ices",Queens,11610 Liberty Avenue 11419,5.0,-73.82632699999999,40.685635
41479049,Marggherita'S Pizza,Pizza,Bronx,945 East  163 Street 10459,10.0,-73.8961659,40.821318
41479157,Cheap Shots Sports Bar  And  Lounge,American ,Queens,14905 Union Turnpike 11367,8.0,-73.81369250000002,40.7188825
41479185,Penny Farthing Restaurant,American ,Manhattan,103 3 Avenue 10003,10.0,-73.9875636,40.73236199999999
41479194,H & C Bakery,Bakery,Brooklyn,7006 18 Avenue 11204,19.0,-73.993428,40.616234
41479209,Mai Thai,Thai,Brooklyn,4618 8 Avenue 11220,10.0,-74.0019116,40.6430706
41479248,Bistro 175 Cafe,Pizza,Brooklyn,175 Nassau Avenue 11222,17.0,-73.94622550000001,40.7252914
41479303,Gotham Pizza,Pizza,Manhattan,1667 1 Avenue 10028,5.0,-73.9492269,40.777566
41479365,Marine Cafe  Shop Restaurant,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",Brooklyn,50 5 Avenue 11217,10.0,-73.97718379999999,40.6816615
41479400,Rocco'S Pizza,Pizza,Bronx,397 Bedford Park Boulevard 10458,9.0,-73.883585,40.8676615
41479435,Northern Spy Food Co.,American ,Manhattan,511 East   12 Street 10009,10.0,-73.9805933,40.72896009999999
41479499,Red Apple,Chinese,Brooklyn,4817 8 Avenue 11220,12.0,-74.0027162,40.6417622
41479678,New Hong Rong Restaurant,Chinese,Brooklyn,249 Schenectady Avenue 11213,7.0,-73.9335583,40.6700765
41479682,Bamboo House,Chinese,Queens,134-58 Springfield Boulevard 11413,2.0,-73.75648149999999,40.6702053
41479685,Fish Bone,Caribbean,Brooklyn,4525 Church Avenue 11203,3.0,-73.9345192,40.6517203
41479731,Stillwater Bar & Grill,American ,Manhattan,7880 East    4 Street 10003,8.0,-73.98965,40.729125
41479797,Bagel Maven Cafe,American ,Manhattan,370 7 Avenue 10001,12.0,-73.9924742,40.7490266
41479899,La Nueva Vega,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",Brooklyn,1495 Dekalb Avenue 11237,44.0,-73.922057,40.701742
41479922,Kennedy Fried Chicken,American ,Bronx,495 East  138 Street 10454,12.0,-73.919594,40.808017
41479962,Chocolat,American ,Manhattan,2217 Frederick Douglass Boulevard 10026,13.0,-73.9539472,40.80692560000001
41479967,Bab Alhara,Mediterranean,Brooklyn,376 86 Street 11209,10.0,-74.02882939999999,40.6228962
41479993,Roti Express,Caribbean,Queens,173-21 Jamaica Avenue 11432,3.0,-73.7862169,40.708162
41480022,Lavo New York,Italian,Manhattan,625 Madison Avenue 10022,11.0,-73.9713783,40.76308280000001
41480046,Rural Chinese Restaurant,Chinese,Queens,4285 Main Street 11355,12.0,-73.8270154,40.75316040000001
41480048,Century Super Buffet,Chinese,Queens,2201218 Hillside Avenue 11427,12.0,-73.7420947,40.7317104
41480055,Fu Wang Chinese Restaurant,Chinese,Bronx,314 East 194 Street 10458,12.0,-73.89174729999999,40.8642718
41480070,Royal Fried Chicken,Chicken,Brooklyn,496 Rockaway Parkway 11212,9.0,-73.9150397,40.6562825
41480113,New Lam'S Garden,Chinese,Bronx,765 West Concourse Village 10451,12.0,-73.92319560000001,40.8234113
41480215,Pectopah Typmah (Gurman Restaurant),Russian,Brooklyn,2402 Coney Island Avenue 11223,4.0,-73.961468,40.598456
41480222,Cafe Prague,Eastern European,Manhattan,2 West   19 Street 10011,12.0,-73.9917457,40.7390799
41480255,Charley'S Grilled Subs,Sandwiches,Brooklyn,5100 Kings Plaza 11234,13.0,-73.9210346,40.6103453
41480258,New York Burger Co,Hamburgers,Manhattan,470 West   23 Street 10011,9.0,-74.00414289999999,40.7474374
41480283,Connie'S Deli,Mexican,Bronx,240 East  204 Street 10458,13.0,-73.884648,40.8740931
41480287,Jesuit Mission House Kitchen,American ,Manhattan,53 East   83 Street 10028,11.0,-73.95927019999999,40.7785066
41480296,Mcfadden'S,Irish,Queens,12301 Roosevelt Avenue 11368,14.0,-73.8459683,40.7563289
41480332,Cascade Cafe,Café/Coffee/Tea,Manhattan,900 8 Avenue 10019,13.0,-73.9841853,40.7643625
41480418,New Hong Kong Kitchen,Chinese,Brooklyn,756 Grand Street 11211,13.0,-73.942821,40.7115582
41480423,@Nine,Thai,Manhattan,592 9 Avenue 10036,13.0,-73.992064,40.758697
41480427,Yemen Cafe & Restaurant,Middle Eastern,Brooklyn,176 Atlantic Avenue 11201,4.0,-73.9936993,40.68983
41480428,Gordon Ramsay At The London/Maze,American ,Manhattan,151 West 54 Street 10019,13.0,-73.9806361,40.7635061
41480432,Gino'S Pizza,Pizza,Manhattan,81 Catherine Street 10038,21.0,-73.99634309999999,40.710783
41480442,Atlantica,American ,Manhattan,PIER 62 Chelsea Piers 10011,12.0,-74.00855299999999,40.7464627
41480475,Yao Tai Lou Restaurant,Chinese,Queens,135-25 40 Road 11354,12.0,-73.83081,40.758854
41480486,Fujiyama,Japanese,Manhattan,1466 1 Avenue 10075,14.0,-73.95369699999999,40.770468
41480500,Black Gold,Café/Coffee/Tea,Brooklyn,461 Court Street 11231,9.0,-73.9981347,40.6773076
41480535,Charo Restaurant 3,Spanish,Queens,102-01 37 Avenue 11368,9.0,-73.86533,40.7531427
41480542,Lincoln  Fried  Chicken,American ,Bronx,1487 Westchester Avenue 10472,12.0,-73.8807197,40.8286141
41480572,Front Toward Enemy,American ,Queens,40-11 30 Avenue 11103,11.0,-73.9143909,40.7638547
41480580,Randy'S Chinese Restaurant,Chinese,Queens,16-93 Putnam Avenue 11385,2.0,-73.906943,40.700379
41480756,Stan'S Sports Bar,American ,Bronx,836 River Avenue 10451,11.0,-73.9262845,40.82669569999999
41480809,King Wok,Chinese,Queens,22521 Merrick Boulevard 11413,9.0,-73.7445551,40.6775755
41480825,Broadway Bakery & Pizzeria,Pizza,Queens,119-02 Liberty Avenue 11419,11.0,-73.82389599999999,40.686059
41480852,Pizzeria,Pizza,Bronx,499 East  163 Street 10451,18.0,-73.9093791,40.8248661
41480930,The Cafe At Bob'S,Delicatessen,Queens,13107 40 Road 11354,12.0,-94.8123335,36.9581032
41481076,Little Caesar'S Pizza,Pizza,Manhattan,377 West  125 Street 10027,2.0,-73.953495,40.8114255
41481099,Complete Body & Spa,American ,Manhattan,301 East   57 Street 10022,10.0,-73.9646707,40.7593798
41481110,Super Wang Bakery,Chinese,Manhattan,42 Mott Street 10013,12.0,-73.9986139,40.7151861
41481190,Kennedy Fried Chicken,Chicken,Bronx,3988 White Plains Road 10466,10.0,-73.859961,40.888113
41481278,Balkanika,Mediterranean,Manhattan,691 9 Avenue 10036,10.0,-73.990358,40.762056
41481310,Five Guys Burgers And Fries,Hamburgers,Queens,0 Central Terminal Bld 1 11371,9.0,-85.7641676,38.2035342
41481377,Madera Cuban Grill,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",Queens,4729 Vernon Boulevard 11101,13.0,-73.95314379999999,40.7445573
41481394,Gramercy Grill,American ,Manhattan,32 Lexington Avenue 10010,10.0,-73.984633,40.7400232
41481402,Gold Bar A,American ,Manhattan,4 Penn Plaza 10001,12.0,-73.99426609999999,40.7508707
41481413,Timescare Bar Lounge,American ,Manhattan,300 West   43 Street 10036,13.0,-73.9896952,40.7578606
41481494,Jack Studios,American ,Manhattan,601 West   26 Street 10001,7.0,-74.00663960000001,40.7514867
41481525,Grill'S Delight & Juice Bar,American ,Brooklyn,587 5 Avenue 11215,7.0,-73.9898632,40.6644596
41481622,Muscle Maker Grill,American ,Manhattan,10 Murray Street 10007,11.0,-74.0081867,40.7133359
41481644,Nonnos Pizzeria Ristorante,Italian,Queens,22330 Union Turnpike 11364,18.0,-73.7472631,40.7355745
41481695,U S Trust Guest Dining Rooms,American ,Manhattan,114 West   47 Street 10036,10.0,-73.9830776,40.7582074
41481717,Pj Restaurant & Bakery,Caribbean,Brooklyn,1339 St Johns Place 11213,3.0,-73.93400230000002,40.670919
41481734,Ave'S Coffee,Café/Coffee/Tea,Manhattan,23 West   47 Street 10036,7.0,-73.979804,40.7573927
41481755,Little Anthonys Deli & Pizza,Pizza,Queens,150-19 Liberty Avenue 11433,10.0,-73.801808,40.6985699
41481803,Maryann'S,Mexican,Manhattan,353 Greenwich Street 10013,16.0,-74.010138,40.7186421
41481812,99 Fresh Pizza,Pizza,Manhattan,201 East   34 Street 10016,9.0,-73.97766349999999,40.7457332
41481821,Kenedy Fried Chicken,Chicken,Brooklyn,5424 7 Avenue 11220,5.0,-74.008954,40.63986
41481826,Coco South Malaysian Cuisine,Thai,Queens,8269 Broadway 11373,2.0,-73.88067629999999,40.741881
41481830,Silver Moon Diner,American ,Queens,235-20 Hillside Avenue 11427,15.0,-73.73401489999999,40.7329404
41482047,Muscle Maker Grill,American ,Bronx,4041 East Tremont Avenue 10465,9.0,-73.817115,40.81950399999999
41482094,Monte Restaurant & Bar,Italian,Queens,2530 Broadway 11106,18.0,-73.9267303,40.7625926
41482120,Lotus Lucky Express,Chinese,Manhattan,4840 Broadway 10034,11.0,-73.9247149,40.8662471
41482133,Halsey Street Grill,Soul Food,Brooklyn,260 Halsey Street 11216,17.0,-73.9433937,40.6824226
41482187,Margo,Café/Coffee/Tea,Brooklyn,667 Driggs Avenue 11211,2.0,-73.9589883,40.71434060000001
41482302,Mcdonald'S,Hamburgers,Manhattan,490 8 Avenue 10001,13.0,-73.992837,40.75248
41482397,La Cueva Deli & Grocery,Delicatessen,Queens,47-18 Junction Boulevard 11368,7.0,-73.86776019999999,40.7428031
41482441,Golden Manna Bakery,Bakery,Manhattan,16 Bowery St 10013,9.0,-73.9975331,40.7145732
41482495,Community Weight Loss (Herbal Life),"Juice, Smoothies, Fruit Salads",Bronx,1533 Watson Avenue 10472,4.0,-73.8780309,40.82622
41482514,Beny'S Delice Gourment Specialities,Café/Coffee/Tea,Brooklyn,903 Fulton Street 11238,2.0,-73.9672369,40.6837203
41482516,Shangerila Restaurant,Japanese,Bronx,289395 Buhre Avenue 10461,12.0,-73.8314788,40.84729799999999
41482555,No. 1 Hunan Chinese Restaurant,Chinese,Queens,90-28 43 Avenue 11373,9.0,-73.8746474,40.7430988
41482609,2 Bros Pizza,Pizza,Manhattan,601 6 Avenue 10011,10.0,-92.7287486,41.746174
41482610,Vamos Al Tequila,Tex-Mex,Brooklyn,162 Franklin Street 11222,23.0,-73.9575009,40.7307879
41482729,Perizia Cafe  And  Pizza,Pizza,Brooklyn,1626 East   16 Street 11229,12.0,-73.95770519999999,40.6097219
41482749,Papa John'S,Pizza/Italian,Queens,14714 45 Avenue 11355,9.0,-73.81471359999999,40.75541380000001
41482778,Crown Fried Chicken,American ,Brooklyn,167 Marcus Garvey Boulevard 11221,4.0,-73.93977009999999,40.6924608
41482793,Hiro Sushi At Ollie'S,Japanese,Manhattan,160 Riverside Boulevard 10069,12.0,-73.9884866,40.7777168
41482806,Dunkin Donuts,Donuts,Brooklyn,809 Grand Street 11211,5.0,-73.9409982,40.712104
41482939,Nuevo Sabor Restaurant,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",Manhattan,4032 10 Avenue 10034,12.0,-73.9156354,40.8694104
41483182,Fresca La Crepe,French,Queens,39-82 61 Street 11377,4.0,-73.9037441,40.7452057
41483185,Crown Fried Chicken,Chicken,Brooklyn,229 Malcolm X Boulevard 11221,9.0,-73.9292865,40.6851048
41483197,Cafe Tabu,Russian,Brooklyn,2205 Avenue X 11235,8.0,-73.947981,40.59323
41483220,Clubs Gyro,Middle Eastern,Brooklyn,1026 Nostrand Avenue 11225,7.0,-73.9510921,40.6634882
41483259,Ichi Ban Tei,Japanese,Manhattan,401 East   13 Street 10009,4.0,-73.98303829999999,40.7306468
41483265,Charlys,American ,Manhattan,110 Trinity Place 10006,13.0,-74.0118048,40.70953799999999
41483297,Co Ba Restaurant,Vietnamese/Cambodian/Malaysia,Manhattan,110 9Th Ave 10011,20.0,-74.00367109999999,40.7428878
41483315,Manhattan West,American ,Manhattan,25 East   78 Street 10075,3.0,-73.9627734,40.7758431
41483385,Liam'S Pub,American ,Manhattan,90 Fulton Street 10038,10.0,-74.00599749999999,40.70916649999999
41483427,Tiella Restaurant,Italian,Manhattan,1109 1 Avenue 10065,9.0,-73.961479,40.760832
41483491,Thistlehill Tavern,American ,Brooklyn,441 7 Avenue 11215,12.0,-73.98439490000001,40.6630697
41483706,Tifers Rivka,Jewish/Kosher,Brooklyn,125763 38 Street 11218,7.0,-73.98461069999999,40.6405127
41483752,Jenny French Toast Coffee Shop Restaurant,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",Bronx,607 East  169 Street 10456,12.0,-73.9020154,40.83191009999999
41483790,World Famous New Orleans Chicken,Chicken,Bronx,854 Soundview Avenue 10473,9.0,-73.867346,40.8228859
41483841,Lincoln Tech Cafeteria,American ,Queens,1530 Petracca Place 11357,11.0,-73.8285674,40.7841713
41483883,Bizcocho De Colores Party Supplies,Bakery,Manhattan,241 Sherman Avenue 10034,12.0,-73.9190986,40.8657721
41484282,The Purple Rose,"Bottled beverages, including water, sodas, juices, etc.",Brooklyn,7217 8 Avenue 11228,2.0,-74.016827,40.628117
41484288,Inca Rotisserie Chicken,Chicken,Brooklyn,122 Wyckoff Avenue 11237,11.0,-73.918266,40.703404
41484385,Bagel Time,Bagels/Pretzels,Queens,15051 14 Avenue 11357,10.0,-73.81184259999999,40.789392
41484421,Crown Ktv,Asian,Brooklyn,848 64 Street 11220,11.0,-74.010736,40.632233
41484430,Kirakuya Sake Bar,Asian,Manhattan,2 West 32 Street 10001,12.0,-73.9862038,40.747189
41484499,Fiat Cafe,Italian,Manhattan,203 Mott Street 10012,7.0,-73.9956894,40.7214319
41484640,New Li Du Bakery,Bakery,Brooklyn,1500 Sheepshead Bay Road 11235,9.0,-73.9538579,40.5871493
41484642,Century Chinese Restaurant,Chinese,Bronx,2861 White Plains Road 10467,11.0,-73.8675379,40.86766540000001
41484659,Saigon 48/ Aoki,Vietnamese/Cambodian/Malaysia,Manhattan,234 West   48 Street 10036,12.0,-73.98629930000001,40.76056980000001
41484671,Astor Bake Shop,Café/Coffee/Tea,Queens,1223 Astoria Boulevard 11102,12.0,-73.9291319,40.7722612
41484704,Us Fried Chicken & Pizza,Chicken,Brooklyn,129 Dwight Street 11231,10.0,-74.0099769,40.6750536
41484766,Hong Kong Chinese Restaurant,Chinese,Queens,190-12 Hillside Avenue 11423,5.0,-73.7716052,40.7157383
41485036,Andres Carne De Tres,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",Queens,51-05 58 Street 11377,21.0,-73.90787,40.736328
41485041,Fulton Grand,American ,Brooklyn,1011 Fulton Street 11238,11.0,-73.96144,40.682526
41485091,Bravo Pizza,Pizza,Manhattan,115 East   14 Street 10003,13.0,-73.9889546,40.7342212
41485097,New Wonjo Restaurant,Korean,Manhattan,23 West   32 Street 10001,13.0,-73.986656,40.747889
41485099,Kumo Japanese Cuisine,Japanese,Brooklyn,1406 Cortelyou Road 11226,8.0,-73.96492429999999,40.6406958
41485121,Bohemian Beer Garden,Czech,Queens,29-19 24 Avenue 11102,6.0,-73.915595,40.772838
41485123,Outback Steakhouse 3330,Steak,Queens,23-48 Bell Boulevard 11360,12.0,-73.7757357,40.7812788
41485126,Outback Steakhouse,American ,Brooklyn,1475 86 Street 11228,12.0,-74.00929599999999,40.6120378
41485145,Outback Steakhouse 3332,Steak,Queens,88-01 Queens Boulevard 11373,9.0,-73.8747611,40.7353074
41485148,Arome Cafe Ii,American ,Manhattan,7 Dey Street 10007,21.0,-74.01006029999999,40.7104936
41485154,Outback Steakhouse,Steak,Staten Island,280 Marsh Avenue 10314,22.0,-74.16403500000001,40.5781824
41485255,Toasties Cafe,American ,Manhattan,599 Lexington Avenue 10022,13.0,-73.9708163,40.7577483
41485393,My Coral Restaurant,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",Brooklyn,5401 4 Avenue 11220,12.0,-74.014721,40.643884
41485450,Subway Store 46555,Sandwiches,Queens,43-19 Queens Boulevard 11104,11.0,-73.92064239999999,40.7436963
41485455,Subway,Sandwiches,Manhattan,120 4 Avenue 10003,10.0,-73.9902436,40.7330035
41485462,Good Co,American ,Brooklyn,10-12 Hope Street 11211,8.0,-73.9576038,40.7136465
41485508,Takayama Sushi Lounge,Japanese,Staten Island,17 Page Avenue 10309,12.0,-74.23439499999999,40.523943
41485509,Sable,Delicatessen,Manhattan,1489 2 Avenue 10075,18.0,-73.9560437,40.7724638
41485604,The Lion,French,Manhattan,62 West    9 Street 10011,13.0,-73.998745,40.733797
41485670,Andaz Fifth Avenue,American ,Manhattan,485 5 Avenue 10017,13.0,-73.9810327,40.7528879
41485711,Manhattan Beach Concession Stand/Carvel,American ,Brooklyn,760 Oriental Boulevard 11235,9.0,-73.94628380000002,40.5775323
41485811,Cajun Cafe & Grill,Cajun,Staten Island,2655 Richmond Avenue 10314,10.0,-74.1660553,40.5823983
41485818,Marine Park Gulf Course,American ,Brooklyn,2880 Flatbush Avenue 11234,12.0,-73.9141298,40.6002828
41485869,Shanghai Gourmet,Chinese,Manhattan,23 Pell Street 10013,11.0,-73.9983017,40.7147233
41485907,Corbet And Conley,Delicatessen,Manhattan,188 3 Avenue 10003,5.0,-73.986036,40.735433
41485987,The Best China House,Chinese,Bronx,9 West 183 Street 10453,12.0,-73.9042729,40.8585507
41486098,Trattoria Neo,Italian,Queens,15-01 149 Street 11357,13.0,-73.815882,40.787061
41486124,Royal Seafood Restaurant,Chinese,Manhattan,103105 Mott Street 10013,25.0,-73.9977962,40.7167848
41486135,Mega Bites Diner,American ,Brooklyn,245 Dekalb Avenue 11205,12.0,-73.96942729999999,40.6896622
41486145,Amber Steak House,Steak,Brooklyn,119 Nassau Avenue 11222,9.0,-73.9490979,40.7245344
41486152,Svetsarah,Jewish/Kosher,Queens,7327 Main St 11367,27.0,-73.8201663,40.7242166
41486182,Take Away & Cafe,American ,Brooklyn,7006 3 Avenue 11209,13.0,-74.0266925,40.6347825
41486245,New Peking,Chinese,Brooklyn,344 Classon Avenue 11238,16.0,-73.96025279999999,40.6887304
41486332,Il Triangolo,Italian,Queens,96-01 Corona Avenue 11368,10.0,-73.86737889999999,40.7421095
41486386,Hudson Common,American ,Manhattan,356 West   58 Street 10019,3.0,-73.9848986,40.7681686
41486399,Taqueria Y Fonda La Mexicana,Mexican,Manhattan,968 Amsterdam Avenue 10025,27.0,-73.96520749999999,40.8016168
41486451,Grom,"Ice Cream, Gelato, Yogurt, Ices",Manhattan,1796 Broadway 10019,4.0,-73.98132009999999,40.7672514
41486460,River Deli,Italian,Brooklyn,2834 Columbia Place 11201,10.0,-73.998988,40.692337
41486500,Rabbits,Café/Coffee/Tea,Manhattan,142-144 Sullivan Street 10012,12.0,-74.0020555,40.727089
41486522,Boxers Nyc,American ,Manhattan,37 West   20 Street 10011,5.0,-73.9931466,40.7408147
41486575,L&Y Wing Hing Chinese Restaurant,Chinese,Bronx,1661 Metropolitan Ave 10462,12.0,-73.85569199999999,40.84064
41486639,Prime Ko,Jewish/Kosher,Manhattan,217 West   85 Street 10024,27.0,-73.97644700000001,40.7875756
41486640,United Kitchen,Chinese,Brooklyn,766 Liberty Avenue 11208,9.0,-73.8815412,40.67643320000001
41486645,Bank Of America Executive Dinning Room,American ,Manhattan,1 Bryant Park 10036,5.0,-73.984167,40.755278
41486672,Chipotle Mexican Grill,Mexican,Manhattan,101 Fulton Street 10038,7.0,-74.0064049,40.7098119
41486693,Kennedy Chicken & Gyros,Chicken,Manhattan,158 Nagle Avenue 10040,13.0,-73.9252218,40.8616506
41486799,Checkers,Hamburgers,Bronx,385 East Fordham Road 10458,10.0,-73.8917985,40.8621617
41486929,The Proper Cafe,American ,Queens,217-01 Linden Boulevard 11411,11.0,-73.74235999999999,40.696093
41486944,Glendale Sport Club,Café/Coffee/Tea,Queens,7403 Myrtle Avenue 11385,10.0,-73.874235,40.702635
41486945,Regina'S Cafe & Pizzeria,Pizza/Italian,Queens,176-49 Union Turnpike 11366,5.0,-73.7915163,40.7261806
41486961,Pink Lotus Gourmet,Vietnamese/Cambodian/Malaysia,Brooklyn,229 5 Avenue 11215,10.0,-73.9807822,40.6754643
41486983,Townhouse 275,Tapas,Brooklyn,275 94 Street 11209,11.0,-74.03361199999999,40.6181642
41486990,Atomic Wings,Chicken,Manhattan,1140 2 Avenue 10065,12.0,-73.96353500000001,40.7612039
41486993,Black Mountain,American ,Brooklyn,415 Union Street 11231,6.0,-73.9915358,40.6808686
41487020,Subway,Sandwiches,Bronx,5670 Riverdale Avenue 10471,3.0,-73.9041189,40.9060386
41487057,The Burger Garage,Hamburgers,Queens,25-36 Jackson Avenue 11101,11.0,-73.9424866,40.7468515
41487235,David'S Brisket House,American ,Brooklyn,533 Nostrand Avenue 11216,9.0,-73.9494477,40.679125
41487239,Holiday Inn Express,American ,Queens,59-40 55 Road 11378,2.0,-73.907247,40.72640519999999
41487247,Pick A Bagel,Bagels/Pretzels,Manhattan,891 8 Avenue 10019,10.0,-73.9849363,40.7644561
41487256,Subway,Sandwiches,Manhattan,317 1 Avenue 10003,7.0,-73.9808539,40.734158
41487259,Kennedy Fried Chicken,Chicken,Bronx,67 West Kingsbridge Road 10468,11.0,-73.90015919999999,40.8683077
41487271,Florentinas Restaurant,Mexican,Brooklyn,454 Graham Avenue 11211,7.0,-73.9449004,40.7186807
41487277,Augurs Well,American ,Manhattan,115 St Marks Place 10009,11.0,-73.98359049999999,40.7271538
41487281,Golden Terrace Banquet Hall,Indian,Queens,12023 Atlantic Avenue 11418,5.0,-73.8265596,40.6947536
41487282,Mamas Fried Chicken,Chicken,Manhattan,2925 8 Avenue 10039,13.0,-73.93757959999999,40.8291233
41487528,Ginos Pizzeria,Pizza/Italian,Brooklyn,585 Myrtle Avenue 11205,10.0,-73.96078070000002,40.6941867
41487544,Nanoosh,Mediterranean,Manhattan,173 Madison Avenue 10016,11.0,-73.9831166,40.7472556
41487560,Good Taste Chinese Restaurant,Chinese,Manhattan,1974 2 Avenue 10029,11.0,-73.94427,40.7876
41487602,Bob'S Discount Furniture Cafe,Café/Coffee/Tea,Manhattan,517 East  117 Street 10035,10.0,-73.9314603,40.795715
41487738,Mexican Restaurant,Mexican,Manhattan,1779 Lexington Avenue 10029,9.0,-73.9440329,40.7948984
41487823,King Wok,Chinese,Bronx,2096 Starling Avenue 10462,7.0,-73.8553138,40.8358278
